doc_id	variant	group_id	chain_id	link	shift	length	content	tk_shifts	attributes	head	hd_shifts
8	1	408831	928	408830	2291	2	ей	2291	ref:def|str:pron|type:coref		
8	1	408832	939	408829	2298	6	Санька	2298	ref:def|str:noun|type:coref		
8	1	408834	926	0	2341	7	конверт	2341	ref:meton|str:noun|type:coref		
8	1	408835	928	408831	2365	68	худенькой большеглазой девочке с короткими пенькового цвета волосами	2365,2375,2388,2396,2398,2408,2419,2425	ref:def|str:noun|type:coref	девочке	2388
8	1	408836	928	408835	2521	13	Маша Ракитина	2521,2526	ref:def|str:noun|type:coref	Маша Ракитина	2521,2526
8	1	408837	936	408825	2545	5	Тимке	2545	ref:def|str:noun|type:coref		
8	1	408838	928	408836	2555	2	Ей	2555	ref:def|str:pron|type:coref		
8	1	408839	927	408833	2558	6	письмо	2558	ref:def|str:noun|type:coref		
8	1	408840	925	0	2638	25	подружкой Зиной Колесовой	2638,2648,2654	ref:def|str:noun|type:coref	подружкой Зиной Колесовой	2638,2648,2654
8	1	408841	928	408838	2675	3	нее	2675	ref:def|str:pron|type:coref		
8	1	408842	928	408841	2702	4	Маше	2702	ref:def|str:noun|type:coref		
8	1	408844	924	0	2707	57	письмо с пометкой " срочное " и с тремя марками на конверте	2707,2714,2716,2725,2726,2733,2735,2737,2739,2745,2753,2756	ref:def|str:noun|type:coref	письмо	2707
8	1	408843	924	408844	2774	3	его	2774	ref:def|str:pron|type:coref		
8	1	408845	936	408837	2788	28	письмоносец с толстой сумкой	2788,2800,2802,2810	ref:def|str:noun|type:coref	письмоносец	2788
8	1	408846	929	408828	2802	14	толстой сумкой	2802,2810	ref:def|str:noun|type:coref	сумкой	2810
8	1	408847	923	0	2820	15	Зинкин братишка	2820,2827	ref:def|str:noun|type:coref	братишка	2827
8	1	408848	923	408847	2837	2	Он	2837	ref:def|str:pron|type:coref		
8	1	408849	924	408843	2904	6	письмо	2904	ref:def|str:noun|type:coref		
8	1	408850	925	408840	2931	5	Зинка	2931	ref:def|str:noun|type:coref		
8	1	408851	928	408842	2939	5	тобой	2939	ref:ds|str:pron|type:coref		
8	1	408853	930	408823	2982	5	школу	2982	ref:def|str:noun|type:coref		
8	1	408852	925	408850	2991	3	ней	2991	ref:def|str:pron|type:coref		
8	1	408854	928	408851	3046	4	Маша	3046	ref:def|str:noun|type:coref		
8	1	408855	924	408849	3072	6	письмо	3072	ref:def|str:noun|type:coref		
8	1	408856	928	408854	3080	3	Она	3080	ref:def|str:pron|type:coref		
8	1	408857	924	408855	3091	3	его	3091	ref:def|str:pron|type:coref		
8	1	408858	922	0	3151	7	девочки	3151	ref:def|str:noun|type:coref		
8	1	408859	922	408858	3171	3	они	3171	ref:def|str:pron|type:coref		
8	1	408860	924	408857	3184	6	письмо	3184	ref:def|str:noun|type:coref		
8	1	408861	936	408845	3272	14	Тимка Колечкин	3272,3278	ref:def|str:noun|type:coref	Тимка Колечкин	3272,3278
8	1	408862	927	408839	3302	24	настоящее письмо с почты	3302,3312,3319,3321	ref:def|str:noun|type:coref	письмо	3312
8	1	408863	926	408834	3339	14	белом конверте	3339,3345	ref:def|str:noun|type:coref	конверте	3345
8	1	408864	928	408856	3389	4	Маша	3389	ref:def|str:noun|type:coref		
8	1	408865	927	408862	3412	3	его	3412	ref:def|str:pron|type:coref		
8	1	408866	935	408789	3446	5	класс	3446	ref:def|str:noun|type:coref		
8	1	408870	921	0	3453	7	Ученики	3453	ref:def|str:noun|type:coref		
8	1	408867	928	408864	3492	4	Маша	3492	ref:def|str:noun|type:coref		
8	1	408868	928	408867	3558	7	девочка	3558	ref:def|str:noun|type:coref		
8	1	408869	927	408865	3624	6	письмо	3624	ref:def|str:noun|type:coref		
8	1	408871	921	408870	3709	7	Ученики	3709	ref:def|str:noun|type:coref		
8	1	408872	921	408871	3739	5	своим	3739	ref:def|str:refl|type:coref		
8	1	408873	921	408872	3763	2	их	3763	ref:def|str:poss|type:coref		
8	1	408874	928	408868	3828	4	Маши	3828	ref:def|str:noun|type:coref		
8	1	408875	928	408874	3873	7	девочка	3873	ref:def|str:noun|type:coref		
8	1	408876	927	408869	3888	6	письмо	3888	ref:def|str:noun|type:coref		
8	1	408877	928	408875	3905	4	Маша	3905	ref:def|str:noun|type:coref		
8	1	408878	920	0	4059	14	Андрея Иваныча	4059,4066	ref:def|str:noun|type:coref	Андрея Иваныча	4059,4066
8	1	408879	920	408878	4088	2	он	4088	ref:def|str:pron|type:coref		
8	1	408880	928	408877	4103	7	Девочка	4103	ref:def|str:noun|type:coref		
8	1	408881	927	408876	4121	7	письмом	4121	ref:def|str:noun|type:coref		
8	1	408882	927	408881	4155	6	Письмо	4155	ref:def|str:noun|type:coref		
8	1	408883	921	408873	4198	7	Ученики	4198	ref:def|str:noun|type:coref		
8	1	408884	920	408879	4261	2	он	4261	ref:def|str:pron|type:coref		
8	1	408885	928	408880	4355	4	Маша	4355	ref:def|str:noun|type:coref		
8	1	408886	928	408885	4443	7	девочка	4443	ref:def|str:noun|type:coref		
8	1	408887	939	408832	4496	6	Коншак	4496	ref:def|str:noun|type:coref		
8	1	408888	939	408887	4531	6	Санька	4531	ref:def|str:noun|type:coref		
8	1	408889	928	408886	4545	4	Маши	4545	ref:def|str:noun|type:coref		
8	1	408890	927	408882	4550	6	письмо	4550	ref:def|str:noun|type:coref		
8	1	408891	935	408866	4563	6	классе	4563	ref:def|str:noun|type:coref		
8	1	408892	920	408884	4591	7	Учитель	4591	ref:def|str:appo|type:coref		
8	1	408893	920	408892	4600	21	Андрей Иваныч Ракитин	4600,4607,4614	ref:def|str:appo|type:coref	Андрей Иваныч Ракитин	4600,4607,4614
8	1	408894	920	408893	4623	26	родной брат Машиной матери	4623,4630,4635,4643	ref:def|str:appo|type:coref	брат	4630
8	1	408895	928	408889	4667	10	племянницу	4667	ref:def|str:noun|type:coref		
8	1	408896	920	408894	4686	5	своим	4686	ref:def|str:refl|type:coref		
8	1	408897	920	408896	4709	2	Он	4709	ref:def|str:pron|type:coref		
8	1	408898	920	408897	4768	4	себя	4768	ref:def|str:refl|type:coref		
8	1	408899	920	408898	4797	3	ему	4797	ref:def|str:pron|type:coref		
8	1	408900	920	408899	4842	2	он	4842	ref:def|str:pron|type:coref		
8	1	408901	920	408900	4975	7	учитель	4975	ref:def|str:noun|type:coref		
8	1	408902	919	0	5121	2	вы	5121	ref:ds|str:pron|type:coref		
8	1	408903	919	408902	5125	18	дорогие мои друзья	5125,5133,5137	ref:def|str:appo|type:coref	друзья	5137
8	1	408904	920	408901	5133	3	мои	5133	ref:ds|str:poss|type:coref		
8	1	408905	919	408903	5155	5	своих	5155	ref:def|str:refl|type:coref		
8	1	408907	918	0	5155	22	своих . отцов и братьев	5155,5160,5162,5168,5170	ref:def|str:noun|type:coref	отцов братьев	5162,5170
8	1	408906	918	408907	5185	3	они	5185	ref:def|str:pron|type:anaph		
8	1	408908	939	408888	5225	6	Санька	5225	ref:def|str:noun|type:coref		
8	1	408909	920	408904	5238	7	учителя	5238	ref:def|str:noun|type:coref		
8	1	408910	919	408902	5253	2	вы	5253	ref:ds|str:pron|type:coref		
8	1	408911	930	408853	5274	5	школе	5274	ref:def|str:noun|type:coref		
8	1	408912	919	408910	5300	6	вашими	5300	ref:ds|str:poss|type:coref		
8	1	408913	917	0	5326	25	наш зеленый сад над рекой	5326,5330,5338,5342,5346	ref:def|str:noun|type:coref	сад	5338
8	1	408915	916	0	5326	3	наш	5326	ref:ds|str:poss|type:coref		
8	1	408914	917	408913	5355	7	котором	5355	ref:def|str:rel|type:coref		
8	1	408916	916	408915	5372	2	мы	5372	ref:ds|str:pron|type:coref		
8	1	408917	915	0	5416	5	хлеба	5416	ref:def|str:noun|type:anaph		
8	1	408918	915	408917	5423	8	которыми	5423	ref:def|str:rel|type:anaph		
8	1	408949	912	0	5445	20	колхоз имени Пушкина	5445,5452,5458	ref:def|str:noun|type:coref	колхоз	5445
8	1	408919	920	408909	5485	3	мне	5485	ref:ds|str:pron|type:coref		
8	1	408950	912	408949	5514	6	колхоз	5514	ref:def|str:noun|type:coref		
8	1	408920	930	408911	5526	5	школу	5526	ref:def|str:noun|type:coref		
8	1	408921	919	408912	5549	10	друзья мои	5549,5556	ref:def|str:noun|type:coref	друзья	5549
8	1	408922	920	408919	5556	3	мои	5556	ref:ds|str:poss|type:coref		
8	1	408923	927	408890	5577	11	этом письме	5577,5582	ref:def|str:noun|type:coref	письме	5582
8	1	408929	913	0	5589	13	немного семян	5589,5597	ref:def|str:noun|type:coref	семян	5597
8	1	408924	928	408895	5652	4	Маша	5652	ref:def|str:noun|type:coref		
8	1	408927	926	408863	5668	8	конверта	5668	ref:def|str:noun|type:coref		
8	1	408925	914	0	5677	26	небольшой бумажный пакетик	5677,5687,5696	ref:def|str:noun|type:coref	пакетик	5696
8	1	408926	914	408925	5708	7	котором	5708	ref:def|str:rel|type:coref		
8	1	408930	913	408929	5769	17	Посевной материал	5769,5778	ref:def|str:noun|type:coref	материал	5778
8	1	408928	928	408924	5793	4	Маша	5793	ref:def|str:noun|type:coref		
8	1	408972	906	0	5810	6	ладонь	5810	ref:def|str:noun|type:coref		
8	1	408931	913	408930	5817	26	мелкие коричневые зернышки	5817,5824,5835	ref:def|str:noun|type:coref	зернышки	5835
8	1	408779	906	408972	5881	10	ее ладонью	5881,5884	ref:def|str:noun|type:coref	ладонью	5884
8	1	408932	928	408928	5881	2	ее	5881	ref:def|str:poss|type:coref		
8	1	408933	925	408852	5922	13	Зина Колесова	5922,5927	ref:def|str:noun|type:coref	Зина Колесова	5922,5927
8	1	408934	928	408932	5964	4	Маша	5964	ref:def|str:noun|type:coref		
8	1	408935	920	408922	5976	1	Я	5976	ref:ds|str:pron|type:coref		
8	1	408936	913	408931	5984	10	эти семена	5984,5988	ref:def|str:noun|type:coref	семена	5988
8	1	408937	939	408908	6015	6	Санька	6015	ref:def|str:noun|type:coref		
8	1	408776	941	0	6027	11	пустом поле	6027,6034	ref:def|str:noun|type:coref	поле	6034
8	1	408778	940	0	6072	23	бурьяном и чертополохом	6072,6081,6083	ref:def|str:noun|type:coref	бурьяном и чертополохом	6072,6081,6083
8	1	408777	940	408778	6106	3	них	6106	ref:def|str:pron|type:coref		
8	1	408938	920	408935	6192	1	я	6192	ref:ds|str:pron|type:coref		
8	1	408775	941	408776	6254	9	этом поле	6254,6259	ref:def|str:noun|type:coref	поле	6259
8	1	408959	920	408938	6265	1	Я	6265	ref:ds|str:pron|type:coref		
8	1	408939	913	408936	6275	12	лучшие зерна	6275,6282	ref:def|str:noun|type:coref	зерна	6282
8	1	408940	913	408939	6298	2	их	6298	ref:def|str:pron|type:coref		
8	1	408941	919	408921	6318	3	вам	6318	ref:ds|str:pron|type:coref		
8	1	408942	913	408940	6336	11	доброе семя	6336,6343	ref:meton|str:noun|type:coref	семя	6343
8	1	408943	913	408942	6359	3	его	6359	ref:def|str:pron|type:coref		
8	1	408944	913	408943	6366	3	оно	6366	ref:def|str:pron|type:coref		
8	1	408945	919	408941	6389	3	вас	6389	ref:ds|str:pron|type:coref		
8	1	408946	913	408944	6431	5	зерен	6431	ref:meton|str:noun|type:coref		
8	1	408947	919	408945	6459	2	вы	6459	ref:ds|str:pron|type:coref		
8	1	408952	911	0	6476	52	бригадира нашего колхоза Егора Платоновича Коншакова	6476,6486,6493,6501,6507,6519	ref:def|str:noun|type:coref	бригадира Егора Платоновича Коншакова	6476,6501,6507,6519
8	1	408948	916	408916	6486	6	нашего	6486	ref:ds|str:poss|type:coref		
8	1	408951	912	408950	6486	14	нашего колхоза	6486,6493	ref:def|str:noun|type:coref	колхоза	6493
8	1	408953	911	408952	6539	2	он	6539	ref:def|str:pron|type:coref		
8	1	408960	909	0	6548	26	замечательный сорт пшеницы	6548,6562,6567	ref:def|str:noun|type:coref	сорт	6562
8	1	408954	910	0	6589	13	трех колосков	6589,6594	ref:def|str:noun|type:coref	колосков	6594
8	1	408955	910	408954	6615	13	трех колосков	6615,6620	ref:def|str:noun|type:coref	колосков	6620
8	1	408956	910	408955	6632	7	которых	6632	ref:def|str:rel|type:coref		
8	1	408957	919	408947	6790	10	друзья мои	6790,6797	ref:def|str:noun|type:coref	друзья	6790
8	1	408958	920	408938	6797	3	мои	6797	ref:ds|str:poss|type:coref		
8	1	408961	909	408960	6802	16	этот редкий сорт	6802,6807,6814	ref:def|str:noun|type:coref	сорт	6814
8	1	408962	911	408952	6831	19	Егором Платоновичем	6831,6838	ref:def|str:noun|type:coref	Егором Платоновичем	6831,6838
8	1	408963	909	408961	6861	3	ему	6861	ref:def|str:pron|type:coref		
8	1	408964	908	0	6884	8	солдатам	6884	ref:def|str:noun|type:anaph		
8	1	408965	908	408964	6945	3	они	6945	ref:def|str:pron|type:anaph		
8	1	408966	919	408957	6976	4	вами	6976	ref:ds|str:pron|type:coref		
8	1	408967	919	408966	7025	4	ваше	7025	ref:ds|str:poss|type:coref		
8	1	408968	919	408967	7051	3	Ваш	7051	ref:ds|str:poss|type:coref		
8	1	408969	920	408958	7051	27	Ваш учитель Андрей Иванович	7051,7055,7063,7070	ref:def|str:noun|type:coref	учитель Андрей Иванович	7055,7063,7070
8	1	408970	907	0	7084	9	Школьники	7084	ref:def|str:noun|type:anaph		
8	1	408973	906	408972	7115	15	Машиной ладонью	7115,7123	ref:def|str:noun|type:coref	ладонью	7123
8	1	408971	907	408970	7151	3	они	7151	ref:def|str:pron|type:anaph		
12	1	409647	828	409648	112	13	бабушка , мать	112,119,121	ref:def|str:noun|type:coref	бабушка мать	112,121
12	1	409661	823	0	121	4	мать	121	ref:def|str:noun|type:coref		
12	1	409640	830	0	128	6	Колумб	128	ref:def|str:noun|type:coref		
12	1	409641	830	409640	308	7	Колумба	308	ref:def|str:noun|type:coref		
12	1	409729	828	409647	348	4	сами	348	ref:def|str:refl|type:coref		
12	1	409642	830	409641	382	6	Колумб	382	ref:def|str:noun|type:coref		
12	1	409648	828	0	389	2	их	389	ref:def|str:poss|type:coref		
12	1	409643	829	0	413	4	Богу	413	ref:def|str:noun|type:coref		
12	1	409644	829	409643	424	7	Господи	424	ref:ds|str:noun|type:coref		
12	1	409649	828	409648	513	3	наш	513	ref:ds|str:poss|type:coref		
12	1	409645	829	409643	537	7	Господи	537	ref:ds|str:noun|type:coref		
12	1	409652	827	0	548	9	коровы - то	548,554,555	ref:def|str:noun|type:coref	коровы	548
12	1	409650	829	409643	603	4	Бога	603	ref:def|str:noun|type:coref		
12	1	409651	830	409642	608	6	Колумб	608	ref:def|str:noun|type:coref		
12	1	409730	827	409652	704	16	бабушкина корова	704,714	ref:def|str:noun|type:coref	корова	714
12	1	409653	830	409651	754	2	он	754	ref:def|str:pron|type:coref		
12	1	409646	830	409653	800	8	человеку	800	ref:def|str:noun|type:coref		
12	1	409654	830	409646	810	7	который	810	ref:def|str:rel|type:coref		
12	1	409655	826	0	849	16	Директор Груздев	849,858	ref:def|str:noun|type:coref	Директор Груздев	849,858
12	1	409656	825	0	869	12	прозвище ему	869,878	ref:def|str:noun|type:coref	прозвище	869
12	1	409658	826	409655	878	3	ему	878	ref:def|str:pron|type:coref		
12	1	409657	825	409656	885	8	Морковка	885	ref:pred|str:noun|type:coref		
12	1	409659	824	0	979	7	алгебра	979	ref:def|str:noun|type:coref		
12	1	409660	823	409661	990	4	Мать	990	ref:def|str:noun|type:coref		
12	1	409662	830	409640	1019	9	мальчонку	1019	ref:def|str:noun|type:coref		
12	1	409663	830	409662	1074	6	Колумб	1074	ref:def|str:noun|type:coref		
12	1	409664	824	409659	1133	7	алгебра	1133	ref:def|str:noun|type:coref		
12	1	409665	830	409663	1152	1	я	1152	ref:ds|str:pron|type:coref		
12	1	409666	824	409664	1169	8	алгебрам	1169	ref:def|str:noun|type:coref		
12	1	409667	826	409655	1217	16	Груздев - Морковка	1217,1224,1225	ref:def|str:noun|type:coref	Груздев Морковка	1217,1225
12	1	409668	830	409663	1320	7	Колумба	1320	ref:def|str:noun|type:coref		
12	1	409669	822	0	1330	13	торговую баню	1330,1339	ref:def|str:noun|type:coref	баню	1339
12	1	409670	822	409669	1387	4	бане	1387	ref:def|str:noun|type:coref		
12	1	409671	830	409668	1431	6	Колумб	1431	ref:def|str:noun|type:coref		
12	1	409672	826	409667	1492	17	Груздева - Морковку	1492,1500,1501	ref:def|str:noun|type:coref	Груздева Морковку	1492,1501
12	1	409673	826	409672	1557	2	он	1557	ref:def|str:pron|type:coref		
12	1	409674	826	409673	1620	1	я	1620	ref:ds|str:pron|type:coref		
12	1	409675	826	409672	1664	8	Морковка	1664	ref:def|str:noun|type:coref		
12	1	409731	830	409668	1741	19	намыленному Колумбу	1741,1753	ref:def|str:noun|type:coref	Колумбу	1753
12	1	409677	830	409731	1769	3	мне	1769	ref:ds|str:pron|type:coref		
12	1	409676	826	409675	1773	7	Груздев	1773	ref:def|str:noun|type:coref		
12	1	409678	830	409677	1811	6	Колумб	1811	ref:def|str:noun|type:coref		
12	1	409679	830	409678	1822	1	Я	1822	ref:ds|str:pron|type:coref		
12	1	409680	824	409666	1827	7	алгебре	1827	ref:def|str:noun|type:coref		
